image_id,image_path,plant,disease,label,source_dataset,source_archive,image_hash,split,object_count
kara_healthy_04_healthy_04_IMG_20211015_125905_0-21_42_3,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_125905_0-21_42_3.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,eea56cecc939c41876818779dba9f8e62155c8864f02d24cd95784c125d5aba4,train,4
kara_healthy_04_healthy_04_IMG_20211015_125924_9-21_42_9,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_125924_9-21_42_9.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,13208cff9c21a4da58e05bf538f82d54cfe10eed27b97ddda005b962728b6240,train,5
kara_healthy_04_healthy_04_IMG_20211015_125954_8-21_42_23,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_125954_8-21_42_23.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,65fb887ad051e6dcee23ca3327ae5a98c6efd826d7bb8bfdaddb98861184a4e8,train,4
kara_healthy_04_healthy_04_IMG_20211015_130012_7-21_42_37,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130012_7-21_42_37.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,93f313a88b0369a3ff6fb5d654a57662ad890461c6cd837b30d57055b0bec9f5,train,1
kara_healthy_04_healthy_04_IMG_20211015_130050_9-21_42_58,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130050_9-21_42_58.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,38bf3985c8dc03de05ae7f8e5ade6f7f4b4200a07eeb82847c0e077bee25d6fe,train,4
kara_healthy_04_healthy_04_IMG_20211015_130415_3-21_43_12,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130415_3-21_43_12.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a07fbb693a2d1e0e69367952a018496830250dfded52d3e6f3a4999f740943ee,train,3
kara_healthy_04_healthy_04_IMG_20211015_130549_2-21_43_26,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130549_2-21_43_26.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,bb247f42998e754215c648225f8e360450779ddd2825ce3a6bda7189fcb2e093,train,7
kara_healthy_04_healthy_04_IMG_20211015_130658_1-21_43_57,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130658_1-21_43_57.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,f5023af8f9015314ed0f3aea935902f1edff72274ff1b2204af44b00de52daa2,train,4
kara_healthy_04_healthy_04_IMG_20211015_130945_1-14_39_33,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130945_1-14_39_33.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,503172ec44cd9f9b7c1133f9796d5286a04c1de551243bae62c75532f6a7a247,train,2
kara_healthy_04_healthy_04_IMG_20211015_130954_4-14_39_2,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_130954_4-14_39_2.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,31808382631fcaf93e6a50ac29e1f8f4bb4709de111516cd7661d98225612641,train,7
kara_healthy_04_healthy_04_IMG_20211015_131026_7-14_40_14,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131026_7-14_40_14.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1a81c0eb27ac15cc8ef9fd8982a8d301e9d2aa1390e894ea182b76359490e838,train,5
kara_healthy_04_healthy_04_IMG_20211015_131250_1-14_40_37,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131250_1-14_40_37.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3f44b436be87606681665574ced0f82fef7687dda315da6408eeb990274c2ab1,train,4
kara_healthy_04_healthy_04_IMG_20211015_131307_3-14_40_44,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131307_3-14_40_44.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,000d856681f8ebbe242e8c7b4f04f3059448408b1eb0c4d32afddb78881542c5,train,4
kara_healthy_04_healthy_04_IMG_20211015_131330_3-14_40_50,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131330_3-14_40_50.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7613f042fc455455daffc52e58fa16acadc39857a3af540e8d09985c60a87152,train,3
kara_healthy_04_healthy_04_IMG_20211015_131522_0-16_5_15,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131522_0-16_5_15.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,478c9827ab2bb5f83abeff5cfae82dd56e76a23d3d47be0890775e965762e7cc,train,6
kara_healthy_04_healthy_04_IMG_20211015_131546_9-16_5_20,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131546_9-16_5_20.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,99f05c3c6fa97c3c320d174a3926b1dc19c9ee92c08890aef3394f139b62ba96,train,2
kara_healthy_04_healthy_04_IMG_20211015_131602_1-16_5_26,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131602_1-16_5_26.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,7c6016cbe7c8934669cb2b9ff93b3e869828db1058bad80d2f1e673bb232f1ff,train,5
kara_healthy_04_healthy_04_IMG_20211015_131708_9-16_5_31,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131708_9-16_5_31.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3b460a6fe93a8eb4d673c31d997d7c20e3151dfc7eed0306d698fcb800fa14b5,train,4
kara_healthy_04_healthy_04_IMG_20211015_131757_7-16_5_42,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131757_7-16_5_42.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,00227b1663c8efb12dc0ebff33816528742c08224a6747028ed2f90b622c8f27,train,3
kara_healthy_04_healthy_04_IMG_20211015_131811_3-16_5_48,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131811_3-16_5_48.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,b843773be94c7565b445a8088399ece5a91f627308bc7135945fb847dfea9b0c,train,2
kara_healthy_04_healthy_04_IMG_20211015_131825_1-16_5_53,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131825_1-16_5_53.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,860ad1bdd4375335f118fb7390f0a302f042db8c59368aa93ce1d09b70476427,train,4
kara_healthy_04_healthy_04_IMG_20211015_131917_1-16_6_11,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_131917_1-16_6_11.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,68254d291cdbcb238152336263268ee51ae2621b2226ca866ed17b5062b6e00b,train,3
kara_healthy_04_healthy_04_IMG_20211015_132316_6-16_8_30,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132316_6-16_8_30.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,fe2d292b2f7a8b481ffa73f796b91d7703b5f56cd26914aff5ab123847cf56ce,train,5
kara_healthy_04_healthy_04_IMG_20211015_132447_7-16_8_44,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132447_7-16_8_44.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3ac52f2a9ca828fefafeb02c08e76c2b5bcc2cfc340c3e7b57e983f2a5b7bc68,train,7
kara_healthy_04_healthy_04_IMG_20211015_132630_5-16_9_11,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132630_5-16_9_11.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,410a22beee6330e22391685067fc09cca25a9f72066d09f913f6daa3f3307e84,train,6
kara_healthy_04_healthy_04_IMG_20211015_132647_3-16_9_19,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132647_3-16_9_19.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,dd6817f8ab994f2e839267e985a54084a1c38e1bfe72e8b513b5113aee7bccc8,train,5
kara_healthy_04_healthy_04_IMG_20211015_132735_9-16_11_37,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132735_9-16_11_37.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c99f37580947406de8f249283c79139f70d439c174839300ed09b2e8f020e6f4,train,3
kara_healthy_04_healthy_04_IMG_20211015_132814_3-16_11_46,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132814_3-16_11_46.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,fcd9dc9489d8f938f1890a6c2ea3a4375d15682493eb34cdff5b7155780505a1,train,5
kara_healthy_04_healthy_04_IMG_20211015_132920_2-16_12_6,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_132920_2-16_12_6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,063028749d2b1ed3c54f4651f25faf3185c30ac5ac57cebfb531c614d03e0e89,train,3
kara_healthy_04_healthy_04_IMG_20211015_133222_9-16_12_27,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_133222_9-16_12_27.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a8a4d817f6c8bdd5094476af3b155e62d78cf33f86daac3ce16655dc0e4129fa,train,6
kara_healthy_04_healthy_04_IMG_20211015_150320_8-16_12_37,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150320_8-16_12_37.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1a13212102ec126e2198f95eb6155b30e82acf5ab6e48659370ce7e08791222b,train,1
kara_healthy_04_healthy_04_IMG_20211015_150352_3-16_13_11,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150352_3-16_13_11.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,078c4d03d86eb20ce7acd732fa02e84e76c804b9fcb3c4a8d8ffe04d0eed46fb,train,1
kara_healthy_04_healthy_04_IMG_20211015_150618_5-16_14_18,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150618_5-16_14_18.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,008ee1653f59ce1cea9041a812d530d57ac5386034fd43bd9f8c97d37dc6e1a2,train,1
kara_healthy_04_healthy_04_IMG_20211015_150640_2-16_14_39,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150640_2-16_14_39.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,426dabca30e3cc3712bd80c678b02a87085c436a534ec5dc652a1169ebb61682,train,1
kara_healthy_04_healthy_04_IMG_20211015_150657_2-16_14_46,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150657_2-16_14_46.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,48cbb6a32d82388267e73c15773bd5d8993eafe244c2cd4eb30f755504e5f8f4,train,3
kara_healthy_04_healthy_04_IMG_20211015_150742_3-16_14_55,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150742_3-16_14_55.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,2581191e3b883c843d5fe89e2895169c6cbe417cc6f4c5e2432ba1fbd506f3bc,train,5
kara_healthy_04_healthy_04_IMG_20211015_150752_1-16_15_10,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150752_1-16_15_10.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6d52fd45c2d775cce5ce52aebf33d275a8b242e3ba901f5518b00890f7703510,train,1
kara_healthy_04_healthy_04_IMG_20211015_150902_0-16_15_22,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_150902_0-16_15_22.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,f6124d4df537eb51bd463e82652ea259ce57b9d743d765bf3d6f4df6b1278817,train,2
kara_healthy_04_healthy_04_IMG_20211015_151011_2-16_15_33,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_151011_2-16_15_33.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,37d6d7a6ff9f3fbb23b04ab852286e5a0987674ccf75e8506383766d6cbdbd83,train,2
kara_healthy_04_healthy_04_IMG_20211015_151413_1-16_15_43,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_151413_1-16_15_43.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3a1087f7c976c8544d7880c1a22e66a2d56b54b1ab639d6b54b8f5fc525e4138,train,2
kara_healthy_04_healthy_04_IMG_20211015_151608_9-16_18_55,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_151608_9-16_18_55.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,9cc4fc91856ce10cd1f294c6d337279c065ac7ef52d38c2524c498e4465566b3,train,1
kara_healthy_04_healthy_04_IMG_20211015_151913_4-16_19_33,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211015_151913_4-16_19_33.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,88570ee928be7079af7d6a87156e2203102496a5cc5e177d0d5e90cf5070ef90,train,4
kara_healthy_04_healthy_04_IMG_20211016_125845_5-16_20_6,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_125845_5-16_20_6.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,80268e3e8926213bf784876bfbb441a8ef488f8718359fb8648eebc81d650cbc,train,3
kara_healthy_04_healthy_04_IMG_20211016_131013_1-16_21_21,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131013_1-16_21_21.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a6f25583b3c2f0d1392df577ce4347dbaf3622f5a10cb3779b46287b643984b6,train,6
kara_healthy_04_healthy_04_IMG_20211016_131251_0-16_22_27,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131251_0-16_22_27.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a1c2c385e3eee2a472c5298e4f28508451d1b13550419cecc15105f62a56885d,train,2
kara_healthy_04_healthy_04_IMG_20211016_131704_3-16_22_45,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131704_3-16_22_45.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,86f5b120b1488083ee232bfab2858fc8244b4dff74321b5b7b7ebf16c52b9aad,train,4
kara_healthy_04_healthy_04_IMG_20211016_131708_5-16_22_59,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131708_5-16_22_59.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,95ba7031ef96f4cff45dc745ebc886189a8e1e7d73fecd5a9ced66ee02bd6446,train,4
kara_healthy_04_healthy_04_IMG_20211016_131714_0-16_24_50,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131714_0-16_24_50.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c66fb5dfed984593ae65bbdf6586ba2939738e882d6adb5e8beb5f08ee96ff4f,train,5
kara_healthy_04_healthy_04_IMG_20211016_131723_9-16_25_1,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131723_9-16_25_1.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5d6359b47dcb2e114bbc8fdcb6a9750cc60c50d8b8777524ee8dfbee3ea5e72d,train,4
kara_healthy_04_healthy_04_IMG_20211016_131744_0-16_25_25,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131744_0-16_25_25.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,701152d55bc8a9b3d3830acbf84d519b631c67ae676f0f6215b579164d04c8a1,train,6
kara_healthy_04_healthy_04_IMG_20211016_131933_8-16_26_7,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_131933_8-16_26_7.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,5e2a3146996f5d64b8ea3265f66ccc2502bd8ec9c8f1427b3c5f28eb8ea4ff07,train,4
kara_healthy_04_healthy_04_IMG_20211016_142940_4-16_27_35,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_142940_4-16_27_35.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a6b02345577aa7fa79ea8ca16f9bad9f168d878e96843aa8a602cbb3f2880655,train,1
kara_healthy_04_healthy_04_IMG_20211016_143015_1-16_27_57,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_143015_1-16_27_57.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,324705978ff59476398a3847843529cdb10d756e0dde50ca2212dd7725ff3ad3,train,2
kara_healthy_04_healthy_04_IMG_20211016_150355_7-16_29_53,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_150355_7-16_29_53.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,2bf9734af19b72d3ebb8c98d0994a3cf2c7265b707583318e1eb5e27c2cabd5b,train,2
kara_healthy_04_healthy_04_IMG_20211016_150414_2-16_30_37,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_150414_2-16_30_37.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,a9e0f42bce774e6032123e20c7a78c492004c75f1831ffc11bf7138b0cfe215a,train,1
kara_healthy_04_healthy_04_IMG_20211016_161658_2-16_31_3,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_161658_2-16_31_3.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1f3d8271fab779ed98491f2dd7e75f15552112c1ed83321ab06a4d983406d3b9,train,3
kara_healthy_04_healthy_04_IMG_20211016_161802_5-16_31_20,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_161802_5-16_31_20.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,3cf46df2bcf901666cff625e7202cd0dc0d304d2dad3193b1e4a4db6c509cb33,train,3
kara_healthy_04_healthy_04_IMG_20211016_162108_0-16_31_33,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_162108_0-16_31_33.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1c33056db302e932062f24c9c65dfa33fc4f6ab2f391d645bda5b81fe573271f,train,2
kara_healthy_04_healthy_04_IMG_20211016_162137_5-16_31_44,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211016_162137_5-16_31_44.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,ddfe9f64b927f79992e231020323aa8e01304ec2d18062c3fb7eec1b03c61537,train,2
kara_healthy_04_healthy_04_IMG_20211018_103426_4-17_41_28,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_103426_4-17_41_28.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,e3be2d228e1c53019be04119e29f281ba3399105df7288b6c92e4ef174a09d85,train,1
kara_healthy_04_healthy_04_IMG_20211018_103437_1-17_41_43,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_103437_1-17_41_43.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,dd70db98a9f89d8ff5b761fdd22194e66def1a9896fd76213418e42ba8846632,train,3
kara_healthy_04_healthy_04_IMG_20211018_103514_5-17_41_54,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_103514_5-17_41_54.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,c6ae8d908f4ab752ccd47a4d345c3d0d50ea93bc23eae4b8dec2cbc10c980e1c,train,6
kara_healthy_04_healthy_04_IMG_20211018_103534_1-17_42_10,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_103534_1-17_42_10.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,9c5a91540c866a7151d5b8ec57ee2976045fa1391dc0b3d7b475d0d856c9a2ef,train,4
kara_healthy_04_healthy_04_IMG_20211018_103750_3-17_42_40,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_103750_3-17_42_40.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,78ff2aac0d1457c5f45546af5e14f06852aecee4d28353f65d780ce287fab2fa,train,1
kara_healthy_04_healthy_04_IMG_20211018_104036_8-17_45_9,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_104036_8-17_45_9.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,4fe78303556bbdf4e9b0486b1e293c02f18e35dc03c542da59244902e6366a39,train,3
kara_healthy_04_healthy_04_IMG_20211018_104058_5-17_45_34,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_104058_5-17_45_34.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,59a3ade96fa890d796bc0a912664217e88daaef604e711ae5522a0a08189eed9,train,3
kara_healthy_04_healthy_04_IMG_20211018_104128_4-17_45_57,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_104128_4-17_45_57.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,9084ca4c71c8b306939b622ab8092df1da15f524c83c3ac49ac657b71cfffa83,train,2
kara_healthy_04_healthy_04_IMG_20211018_105252_7-17_46_33,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105252_7-17_46_33.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,6c98e541ed54abe45605d2209467c45a594a41f4f9e797a2ca5afb86f9eaa353,train,1
kara_healthy_04_healthy_04_IMG_20211018_105302_6-17_46_46,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105302_6-17_46_46.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1db4dd2393aba88ba1cf924e611a74d3966d84afa1c507e704abc7ec9bf03db3,train,2
kara_healthy_04_healthy_04_IMG_20211018_105316_2-17_46_57,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105316_2-17_46_57.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,2deee36f89e7e242b9525159462c9987579542ae0e3a5815943cc5abe1274b20,train,2
kara_healthy_04_healthy_04_IMG_20211018_105333_7-17_48_45,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105333_7-17_48_45.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,1c7fd794fb7eb7cd5a212d65a0324d296227838efd5d82c998fa6206987bc0c3,train,5
kara_healthy_04_healthy_04_IMG_20211018_105420_6-17_49_7,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105420_6-17_49_7.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,f4177c1b9add1ac1f266b68f7bf0124a3753f4d0668f372c8c10edf8d7eacc17,train,2
kara_healthy_04_healthy_04_IMG_20211018_105448_4-17_49_38,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105448_4-17_49_38.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,14108bb87f62e386013aef9d1fb3505518f4e59f2b3eabe242ce9a53b69058b6,train,1
kara_healthy_04_healthy_04_IMG_20211018_105504_3-17_49_51,data/processed/final/train/images/kara_healthy_04_healthy_04_IMG_20211018_105504_3-17_49_51.jpg,cocoa,healthy,healthy,KaraAgroAI Cocoa Dataset,healthy_02/03/04/05,76d348cfeafaa23d106c79f5e8c968d45733d05fd8fac7b1872a44e763f2dbe6,train,1
